Classifier,Avg_AUC,Avg_Acc,Number_of_Features,Features,AUC_each_fold,Acc_each_fold,TPR_multiclass_each_fold,FPR_multiclass_each_fold,Best_Hyperparameters
Random Forest,0.5345927493462604,0.6661841269841271,26,arousal(t-1);arousal_groups(t-1);valence(t-1);valence_groups(t-1);arousal_valence_4_grouping(t-1);location(t-1);ts(t-1);activity(t-1);hr_avg(t-1);hr_min(t-1);hr_max(t-1);hr_std(t-1);rmssd(t-1);sdrr(t-1);hrv_baseline(t-1);arousal(t);arousal_groups(t);location(t);ts(t);activity(t);hr_avg(t);hr_min(t);hr_max(t);hr_std(t);rmssd(t);delta_time_min(t),[[0.7478813559322034, 0.7303303303303303, 0.23934149430139298], [0.3946731234866828, 0.7181818181818183, 0.37952338923212714], [0.3547215496368039, 0.673939393939394, 0.42630185348631955], [0.7179487179487178, 0.7882882882882882, 0.2122683142100618], [0.5854700854700855, 0.7715572715572716, 0.2784642541924095]],[0.6349206349206349, 0.656, 0.656, 0.728, 0.656],[[array([0.   , 0.   , 0.   , 0.125, 0.125, 0.25 , 0.25 , 0.375, 0.375,
       0.5  , 0.5  , 0.625, 0.625, 0.75 , 0.75 , 0.75 , 0.75 , 0.875,
       0.875, 1.   , 1.   , 1.   , 1.   , 1.   , 1.   , 1.   , 1.   ,
       1.   , 1.   , 1.   , 1.   , 1.   , 1.   , 1.   , 1.   , 1.   ,
       1.   , 1.   , 1.   ]), array([0.        , 0.06666667, 0.06666667, 0.13333333, 0.13333333,
       0.26666667, 0.26666667, 0.4       , 0.4       , 0.53333333,
       0.53333333, 0.6       , 0.6       , 0.66666667, 0.66666667,
       0.66666667, 0.66666667, 0.73333333, 0.73333333, 0.8       ,
       0.8       , 0.8       , 0.8       , 0.8       , 0.8       ,
       0.86666667, 0.86666667, 0.86666667, 0.86666667, 0.86666667,
       0.86666667, 0.86666667, 0.86666667, 1.        , 1.        ,
       1.        , 1.        , 1.        , 1.        , 1.        ,
       1.        ]), array([0.        , 0.        , 0.00970874, 0.00970874, 0.01941748,
       0.01941748, 0.04854369, 0.04854369, 0.0776699 , 0.0776699 ,
       0.11650485, 0.11650485, 0.14563107, 0.14563107, 0.15533981,
       0.15533981, 0.21359223, 0.21359223, 0.26213592, 0.26213592,
       0.32038835, 0.33980583, 0.39805825, 0.39805825, 0.40776699,
       0.40776699, 0.45631068, 0.45631068, 0.53398058, 0.53398058,
       0.55339806, 0.57281553, 0.59223301, 0.61165049, 0.62135922,
       0.6407767 , 0.66990291, 0.68932039, 0.69902913, 0.7184466 ,
       0.78640777, 0.82524272, 0.83495146, 0.83495146, 0.84466019,
       0.86407767, 0.90291262, 0.9223301 , 0.95145631, 0.97087379,
       1.        ])], [array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.28571429, 0.28571429, 0.42857143, 0.42857143, 0.57142857,
       0.57142857, 0.71428571, 0.71428571, 0.85714286, 0.85714286,
       1.        ]), array([0.        , 0.        , 0.06666667, 0.06666667, 0.13333333,
       0.13333333, 0.2       , 0.2       , 0.26666667, 0.26666667,
       0.33333333, 0.33333333, 0.46666667, 0.46666667, 0.53333333,
       0.53333333, 0.6       , 0.6       , 0.66666667, 0.66666667,
       0.8       , 0.8       , 0.86666667, 0.86666667, 0.93333333,
       0.93333333, 1.        , 1.        ]), array([0.        , 0.00970874, 0.00970874, 0.01941748, 0.01941748,
       0.04854369, 0.04854369, 0.13592233, 0.13592233, 0.16504854,
       0.16504854, 0.18446602, 0.18446602, 0.2038835 , 0.2038835 ,
       0.25242718, 0.25242718, 0.2815534 , 0.2815534 , 0.32038835,
       0.32038835, 0.33009709, 0.33009709, 0.33980583, 0.33980583,
       0.34951456, 0.34951456, 0.6407767 , 0.6407767 , 0.73786408,
       0.73786408, 0.94174757, 0.94174757, 0.96116505, 0.96116505,
       1.        , 1.        ])], [array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.28571429, 0.28571429, 0.42857143, 0.42857143, 0.57142857,
       0.57142857, 0.71428571, 0.71428571, 0.85714286, 0.85714286,
       1.        , 1.        ]), array([0.        , 0.        , 0.33333333, 0.33333333, 0.4       ,
       0.4       , 0.46666667, 0.46666667, 0.53333333, 0.53333333,
       0.6       , 0.6       , 0.66666667, 0.66666667, 0.73333333,
       0.73333333, 0.8       , 0.8       , 0.86666667, 0.86666667,
       0.93333333, 0.93333333, 1.        , 1.        ]), array([0.        , 0.00970874, 0.00970874, 0.06796117, 0.06796117,
       0.19417476, 0.19417476, 0.29126214, 0.29126214, 0.3592233 ,
       0.3592233 , 0.37864078, 0.37864078, 0.48543689, 0.48543689,
       0.51456311, 0.51456311, 0.52427184, 0.52427184, 0.54368932,
       0.54368932, 0.63106796, 0.63106796, 0.6407767 , 0.6407767 ,
       0.66990291, 0.66990291, 0.82524272, 0.82524272, 0.84466019,
       0.84466019, 0.90291262, 0.90291262, 1.        ])], [array([0.   , 0.   , 0.   , 0.125, 0.125, 0.25 , 0.25 , 0.375, 0.375,
       0.5  , 0.5  , 0.625, 0.625, 0.75 , 0.75 , 0.875, 0.875, 1.   ,
       1.   ]), array([0.        , 0.        , 0.07142857, 0.07142857, 0.14285714,
       0.14285714, 0.28571429, 0.28571429, 0.35714286, 0.35714286,
       0.42857143, 0.42857143, 0.5       , 0.5       , 0.57142857,
       0.57142857, 0.64285714, 0.64285714, 0.71428571, 0.71428571,
       0.78571429, 0.78571429, 0.85714286, 0.85714286, 0.92857143,
       0.92857143, 1.        , 1.        ]), array([0.        , 0.00970874, 0.00970874, 0.04854369, 0.04854369,
       0.05825243, 0.05825243, 0.06796117, 0.06796117, 0.0776699 ,
       0.0776699 , 0.09708738, 0.09708738, 0.12621359, 0.12621359,
       0.13592233, 0.13592233, 0.16504854, 0.16504854, 0.19417476,
       0.19417476, 0.21359223, 0.21359223, 0.34951456, 0.34951456,
       0.36893204, 0.36893204, 0.39805825, 0.39805825, 0.40776699,
       0.40776699, 0.6407767 , 0.6407767 , 0.75728155, 0.75728155,
       1.        ])], [array([0.   , 0.   , 0.   , 0.125, 0.125, 0.25 , 0.25 , 0.375, 0.375,
       0.5  , 0.5  , 0.625, 0.625, 0.75 , 0.75 , 0.875, 0.875, 1.   ,
       1.   ]), array([0.        , 0.        , 0.07142857, 0.07142857, 0.14285714,
       0.14285714, 0.21428571, 0.21428571, 0.28571429, 0.28571429,
       0.42857143, 0.42857143, 0.5       , 0.5       , 0.57142857,
       0.57142857, 0.64285714, 0.64285714, 0.71428571, 0.71428571,
       0.78571429, 0.78571429, 0.85714286, 0.85714286, 1.        ,
       1.        ]), array([0.        , 0.00970874, 0.00970874, 0.01941748, 0.01941748,
       0.04854369, 0.04854369, 0.0776699 , 0.0776699 , 0.14563107,
       0.14563107, 0.16504854, 0.16504854, 0.17475728, 0.17475728,
       0.22330097, 0.22330097, 0.25242718, 0.25242718, 0.2815534 ,
       0.2815534 , 0.30097087, 0.30097087, 0.36893204, 0.36893204,
       0.38834951, 0.38834951, 0.41747573, 0.41747573, 0.44660194,
       0.44660194, 0.46601942, 0.46601942, 0.94174757, 0.94174757,
       1.        ])]],[[array([0.        , 0.00847458, 0.09322034, 0.09322034, 0.13559322,
       0.13559322, 0.16949153, 0.16949153, 0.20338983, 0.20338983,
       0.21186441, 0.21186441, 0.26271186, 0.26271186, 0.36440678,
       0.38135593, 0.44915254, 0.44915254, 0.49152542, 0.49152542,
       0.58474576, 0.60169492, 0.61864407, 0.63559322, 0.6440678 ,
       0.66949153, 0.69491525, 0.71186441, 0.72033898, 0.73728814,
       0.79661017, 0.83050847, 0.86440678, 0.88135593, 0.91525424,
       0.93220339, 0.95762712, 0.97457627, 1.        ]), array([0.        , 0.        , 0.00900901, 0.00900901, 0.01801802,
       0.01801802, 0.04504505, 0.04504505, 0.05405405, 0.05405405,
       0.16216216, 0.16216216, 0.2972973 , 0.2972973 , 0.35135135,
       0.36936937, 0.42342342, 0.42342342, 0.56756757, 0.56756757,
       0.58558559, 0.6036036 , 0.62162162, 0.63963964, 0.64864865,
       0.66666667, 0.69369369, 0.71171171, 0.72072072, 0.73873874,
       0.8018018 , 0.83783784, 0.84684685, 0.84684685, 0.85585586,
       0.87387387, 0.90990991, 0.92792793, 0.95495495, 0.97297297,
       1.        ]), array([0.        , 0.04347826, 0.04347826, 0.08695652, 0.08695652,
       0.17391304, 0.17391304, 0.39130435, 0.39130435, 0.43478261,
       0.43478261, 0.47826087, 0.47826087, 0.56521739, 0.56521739,
       0.60869565, 0.60869565, 0.65217391, 0.65217391, 0.69565217,
       0.69565217, 0.69565217, 0.69565217, 0.73913043, 0.73913043,
       0.7826087 , 0.7826087 , 0.82608696, 0.82608696, 0.86956522,
       0.86956522, 0.86956522, 0.86956522, 0.86956522, 0.86956522,
       0.91304348, 0.91304348, 0.91304348, 0.91304348, 0.91304348,
       0.91304348, 0.91304348, 0.91304348, 1.        , 1.        ,
       1.        , 1.        , 1.        , 1.        , 1.        ,
       1.        ])], [array([0.        , 0.00847458, 0.1779661 , 0.1779661 , 0.27966102,
       0.27966102, 0.39830508, 0.39830508, 0.6779661 , 0.6779661 ,
       0.76271186, 0.76271186, 0.94067797, 0.94067797, 1.        ,
       1.        ]), array([0.        , 0.00909091, 0.00909091, 0.01818182, 0.01818182,
       0.04545455, 0.04545455, 0.12727273, 0.12727273, 0.18181818,
       0.18181818, 0.2       , 0.2       , 0.25454545, 0.25454545,
       0.28181818, 0.28181818, 0.31818182, 0.31818182, 0.32727273,
       0.32727273, 0.35454545, 0.35454545, 0.62727273, 0.62727273,
       0.95454545, 0.95454545, 1.        ]), array([0.        , 0.        , 0.04545455, 0.04545455, 0.09090909,
       0.09090909, 0.13636364, 0.13636364, 0.18181818, 0.18181818,
       0.22727273, 0.22727273, 0.27272727, 0.27272727, 0.36363636,
       0.36363636, 0.45454545, 0.45454545, 0.5       , 0.5       ,
       0.54545455, 0.54545455, 0.63636364, 0.63636364, 0.68181818,
       0.68181818, 0.72727273, 0.72727273, 0.81818182, 0.81818182,
       0.86363636, 0.86363636, 0.90909091, 0.90909091, 0.95454545,
       0.95454545, 1.        ])], [array([0.        , 0.00847458, 0.38135593, 0.38135593, 0.5       ,
       0.5       , 0.56779661, 0.56779661, 0.65254237, 0.65254237,
       0.66101695, 0.66101695, 0.83898305, 0.83898305, 0.91525424,
       0.91525424, 1.        ]), array([0.        , 0.00909091, 0.00909091, 0.06363636, 0.06363636,
       0.18181818, 0.18181818, 0.27272727, 0.27272727, 0.36363636,
       0.36363636, 0.5       , 0.5       , 0.50909091, 0.50909091,
       0.61818182, 0.61818182, 0.67272727, 0.67272727, 0.81818182,
       0.81818182, 0.84545455, 0.84545455, 1.        ]), array([0.        , 0.        , 0.22727273, 0.22727273, 0.27272727,
       0.27272727, 0.31818182, 0.31818182, 0.36363636, 0.36363636,
       0.40909091, 0.40909091, 0.45454545, 0.45454545, 0.5       ,
       0.5       , 0.54545455, 0.54545455, 0.59090909, 0.59090909,
       0.63636364, 0.63636364, 0.72727273, 0.72727273, 0.77272727,
       0.77272727, 0.81818182, 0.81818182, 0.90909091, 0.90909091,
       0.95454545, 0.95454545, 1.        , 1.        ])], [array([0.        , 0.00854701, 0.05128205, 0.05128205, 0.08547009,
       0.08547009, 0.11111111, 0.11111111, 0.12820513, 0.12820513,
       0.17094017, 0.17094017, 0.23931624, 0.23931624, 0.68376068,
       0.68376068, 0.78632479, 0.78632479, 1.        ]), array([0.        , 0.00900901, 0.00900901, 0.05405405, 0.05405405,
       0.06306306, 0.06306306, 0.08108108, 0.08108108, 0.15315315,
       0.15315315, 0.1981982 , 0.1981982 , 0.22522523, 0.22522523,
       0.23423423, 0.23423423, 0.25225225, 0.25225225, 0.37837838,
       0.37837838, 0.3963964 , 0.3963964 , 0.42342342, 0.42342342,
       0.43243243, 0.43243243, 1.        ]), array([0.        , 0.        , 0.04545455, 0.04545455, 0.13636364,
       0.13636364, 0.27272727, 0.27272727, 0.31818182, 0.31818182,
       0.36363636, 0.36363636, 0.40909091, 0.40909091, 0.45454545,
       0.45454545, 0.5       , 0.5       , 0.54545455, 0.54545455,
       0.68181818, 0.68181818, 0.72727273, 0.72727273, 0.77272727,
       0.77272727, 0.81818182, 0.81818182, 0.86363636, 0.86363636,
       0.90909091, 0.90909091, 0.95454545, 0.95454545, 1.        ,
       1.        ])], [array([0.        , 0.00854701, 0.09401709, 0.09401709, 0.16239316,
       0.16239316, 0.25641026, 0.25641026, 0.41880342, 0.41880342,
       0.43589744, 0.43589744, 0.47008547, 0.47008547, 0.52991453,
       0.52991453, 0.94871795, 0.94871795, 1.        ]), array([0.        , 0.00900901, 0.00900901, 0.01801802, 0.01801802,
       0.04504505, 0.04504505, 0.14414414, 0.14414414, 0.17117117,
       0.17117117, 0.18018018, 0.18018018, 0.23423423, 0.23423423,
       0.26126126, 0.26126126, 0.28828829, 0.28828829, 0.30630631,
       0.30630631, 0.43243243, 0.43243243, 0.46846847, 0.46846847,
       1.        ]), array([0.        , 0.        , 0.04545455, 0.04545455, 0.09090909,
       0.09090909, 0.13636364, 0.13636364, 0.18181818, 0.18181818,
       0.27272727, 0.27272727, 0.36363636, 0.36363636, 0.40909091,
       0.40909091, 0.5       , 0.5       , 0.54545455, 0.54545455,
       0.59090909, 0.59090909, 0.63636364, 0.63636364, 0.68181818,
       0.68181818, 0.72727273, 0.72727273, 0.81818182, 0.81818182,
       0.90909091, 0.90909091, 0.95454545, 0.95454545, 1.        ,
       1.        ])]],{'random_state': 0}
Neural Network,0.5315546344987574,0.6899936507936508,26,arousal(t-1);arousal_groups(t-1);valence(t-1);valence_groups(t-1);arousal_valence_4_grouping(t-1);location(t-1);ts(t-1);activity(t-1);hr_avg(t-1);hr_min(t-1);hr_max(t-1);hr_std(t-1);rmssd(t-1);sdrr(t-1);hrv_baseline(t-1);arousal(t);arousal_groups(t);location(t);ts(t);activity(t);hr_avg(t);hr_min(t);hr_max(t);hr_std(t);rmssd(t);delta_time_min(t),[[0.6673728813559322, 0.73993993993994, 0.26466863655550865], [0.3946731234866828, 0.7181818181818183, 0.37952338923212714], [0.3547215496368039, 0.673939393939394, 0.42630185348631955], [0.7179487179487178, 0.7882882882882882, 0.2122683142100618], [0.5854700854700855, 0.7715572715572716, 0.2784642541924095]],[0.753968253968254, 0.656, 0.656, 0.728, 0.656],[[array([0.   , 0.125, 0.125, 0.25 , 0.25 , 0.375, 0.375, 0.5  , 0.5  ,
       0.625, 0.625, 0.75 , 0.75 , 0.875, 0.875, 1.   , 1.   ]), array([0.        , 0.        , 0.        , 0.06666667, 0.06666667,
       0.13333333, 0.13333333, 0.26666667, 0.26666667, 0.33333333,
       0.33333333, 0.4       , 0.4       , 0.53333333, 0.53333333,
       0.6       , 0.6       , 0.66666667, 0.66666667, 0.73333333,
       0.73333333, 0.8       , 0.8       , 0.86666667, 0.86666667,
       1.        , 1.        ]), array([0.        , 0.        , 0.00970874, 0.00970874, 0.02912621,
       0.02912621, 0.05825243, 0.05825243, 0.06796117, 0.06796117,
       0.0776699 , 0.0776699 , 0.10679612, 0.10679612, 0.13592233,
       0.13592233, 0.15533981, 0.15533981, 0.17475728, 0.17475728,
       0.22330097, 0.22330097, 0.26213592, 0.26213592, 0.32038835,
       0.32038835, 0.37864078, 0.37864078, 0.4368932 , 0.4368932 ,
       0.54368932, 0.54368932, 0.57281553, 0.57281553, 0.72815534,
       0.72815534, 0.85436893, 0.85436893, 1.        ])], [array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.28571429, 0.28571429, 0.42857143, 0.42857143, 0.57142857,
       0.57142857, 0.71428571, 0.71428571, 0.85714286, 0.85714286,
       1.        ]), array([0.        , 0.        , 0.06666667, 0.06666667, 0.13333333,
       0.13333333, 0.2       , 0.2       , 0.26666667, 0.26666667,
       0.33333333, 0.33333333, 0.46666667, 0.46666667, 0.53333333,
       0.53333333, 0.6       , 0.6       , 0.66666667, 0.66666667,
       0.8       , 0.8       , 0.86666667, 0.86666667, 0.93333333,
       0.93333333, 1.        , 1.        ]), array([0.        , 0.00970874, 0.00970874, 0.01941748, 0.01941748,
       0.04854369, 0.04854369, 0.13592233, 0.13592233, 0.16504854,
       0.16504854, 0.18446602, 0.18446602, 0.2038835 , 0.2038835 ,
       0.25242718, 0.25242718, 0.2815534 , 0.2815534 , 0.32038835,
       0.32038835, 0.33009709, 0.33009709, 0.33980583, 0.33980583,
       0.34951456, 0.34951456, 0.6407767 , 0.6407767 , 0.73786408,
       0.73786408, 0.94174757, 0.94174757, 0.96116505, 0.96116505,
       1.        , 1.        ])], [array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.28571429, 0.28571429, 0.42857143, 0.42857143, 0.57142857,
       0.57142857, 0.71428571, 0.71428571, 0.85714286, 0.85714286,
       1.        , 1.        ]), array([0.        , 0.        , 0.33333333, 0.33333333, 0.4       ,
       0.4       , 0.46666667, 0.46666667, 0.53333333, 0.53333333,
       0.6       , 0.6       , 0.66666667, 0.66666667, 0.73333333,
       0.73333333, 0.8       , 0.8       , 0.86666667, 0.86666667,
       0.93333333, 0.93333333, 1.        , 1.        ]), array([0.        , 0.00970874, 0.00970874, 0.06796117, 0.06796117,
       0.19417476, 0.19417476, 0.29126214, 0.29126214, 0.3592233 ,
       0.3592233 , 0.37864078, 0.37864078, 0.48543689, 0.48543689,
       0.51456311, 0.51456311, 0.52427184, 0.52427184, 0.54368932,
       0.54368932, 0.63106796, 0.63106796, 0.6407767 , 0.6407767 ,
       0.66990291, 0.66990291, 0.82524272, 0.82524272, 0.84466019,
       0.84466019, 0.90291262, 0.90291262, 1.        ])], [array([0.   , 0.   , 0.   , 0.125, 0.125, 0.25 , 0.25 , 0.375, 0.375,
       0.5  , 0.5  , 0.625, 0.625, 0.75 , 0.75 , 0.875, 0.875, 1.   ,
       1.   ]), array([0.        , 0.        , 0.07142857, 0.07142857, 0.14285714,
       0.14285714, 0.28571429, 0.28571429, 0.35714286, 0.35714286,
       0.42857143, 0.42857143, 0.5       , 0.5       , 0.57142857,
       0.57142857, 0.64285714, 0.64285714, 0.71428571, 0.71428571,
       0.78571429, 0.78571429, 0.85714286, 0.85714286, 0.92857143,
       0.92857143, 1.        , 1.        ]), array([0.        , 0.00970874, 0.00970874, 0.04854369, 0.04854369,
       0.05825243, 0.05825243, 0.06796117, 0.06796117, 0.0776699 ,
       0.0776699 , 0.09708738, 0.09708738, 0.12621359, 0.12621359,
       0.13592233, 0.13592233, 0.16504854, 0.16504854, 0.19417476,
       0.19417476, 0.21359223, 0.21359223, 0.34951456, 0.34951456,
       0.36893204, 0.36893204, 0.39805825, 0.39805825, 0.40776699,
       0.40776699, 0.6407767 , 0.6407767 , 0.75728155, 0.75728155,
       1.        ])], [array([0.   , 0.   , 0.   , 0.125, 0.125, 0.25 , 0.25 , 0.375, 0.375,
       0.5  , 0.5  , 0.625, 0.625, 0.75 , 0.75 , 0.875, 0.875, 1.   ,
       1.   ]), array([0.        , 0.        , 0.07142857, 0.07142857, 0.14285714,
       0.14285714, 0.21428571, 0.21428571, 0.28571429, 0.28571429,
       0.42857143, 0.42857143, 0.5       , 0.5       , 0.57142857,
       0.57142857, 0.64285714, 0.64285714, 0.71428571, 0.71428571,
       0.78571429, 0.78571429, 0.85714286, 0.85714286, 1.        ,
       1.        ]), array([0.        , 0.00970874, 0.00970874, 0.01941748, 0.01941748,
       0.04854369, 0.04854369, 0.0776699 , 0.0776699 , 0.14563107,
       0.14563107, 0.16504854, 0.16504854, 0.17475728, 0.17475728,
       0.22330097, 0.22330097, 0.25242718, 0.25242718, 0.2815534 ,
       0.2815534 , 0.30097087, 0.30097087, 0.36893204, 0.36893204,
       0.38834951, 0.38834951, 0.41747573, 0.41747573, 0.44660194,
       0.44660194, 0.46601942, 0.46601942, 0.94174757, 0.94174757,
       1.        ])]],[[array([0.        , 0.        , 0.08474576, 0.08474576, 0.18644068,
       0.18644068, 0.20338983, 0.20338983, 0.22033898, 0.22033898,
